hospital_id,hospital_name,id,name,english
36,第九人民医院,388,口腔特需门诊,Oral special needs patient
36,第九人民医院,389,口腔研究所,Oral Institute
36,第九人民医院,390,胸外科,Thoracic Surgery
36,第九人民医院,391,口腔材料,Dental Materials
36,第九人民医院,392,口腔病理,Oral Pathology
36,第九人民医院,393,辅助生殖科,Assisted Reproductive Branch
36,第九人民医院,394,口腔医学院,Stomatology
36,第九人民医院,395,口腔综合科,General Department of Oral
36,第九人民医院,396,肛肠科,Anorectal
36,第九人民医院,397,急诊监护室,Emergency Care Unit
36,第九人民医院,398,牙周科,Periodontal Branch
36,第九人民医院,399,牙体牙髓科,Endodontics
36,第九人民医院,400,呼吸科,Respiratory Diseases
36,第九人民医院,401,血透室,Hemodialysis room
36,第九人民医院,402,营养科,Nutrition
36,第九人民医院,403,心电图室,ECG room
36,第九人民医院,404,口腔头颈肿瘤科,Oral Head and Neck Oncology
36,第九人民医院,405,口腔放疗科,Oral Radiation Oncology
36,第九人民医院,406,心肺功能科,Cardio Branch
36,第九人民医院,407,正颌正畸科,Orthodontic Branch
36,第九人民医院,1150,妇产科-妇科,Obstetrics - Gynecology
36,第九人民医院,1151,骨科-骨2科,Orthopedics - Bone 2 families
36,第九人民医院,1152,骨科-骨1科,Orthopedics - bone 1 Division
36,第九人民医院,1153,骨科-骨3科,Orthopedics - Bone 3 families
36,第九人民医院,1154,骨科-实验室,Orthopedics - Laboratory
37,第九人民医院(浦东分院),2992,耳鼻喉科,Otolaryngology
37,第九人民医院(浦东分院),2993,内科,Internal medicine
38,上海曙光医院(西院),408,精神科,Psychiatric
38,上海曙光医院(西院),409,神经内科,Department of Neurology
38,上海曙光医院(西院),410,感(传)染科,Department of Infectious Disease
38,上海曙光医院(西院),411,耳鼻咽喉科,"Ear, nose and throat"
38,上海曙光医院(西院),412,重症监护科,Intensive care
38,上海曙光医院(西院),413,消化内科,Gastroenterology
38,上海曙光医院(西院),414,麻醉科,Anesthesiology
38,上海曙光医院(西院),415,内分泌科,Endocrinology
38,上海曙光医院(西院),416,呼吸内科,Respiratory Medicine
38,上海曙光医院(西院),417,普通外科,Normal Surgery
38,上海曙光医院(西院),418,肿瘤科,Oncology
38,上海曙光医院(西院),419,儿科,Pediatrics
38,上海曙光医院(西院),420,普通内科,Normal internal medicine
38,上海曙光医院(西院),421,心胸外科,Cardiothoracic Surgery
38,上海曙光医院(西院),422,肝病科,Liver Diseases Branch
38,上海曙光医院(西院),423,肝硬化科,Cirrhosis Branch
38,上海曙光医院(西院),424,口腔科,Dentistry
38,上海曙光医院(西院),425,周围血管病科,Peripheral vascular disease Branch
38,上海曙光医院(西院),426,综合内科,Integrated Medicine
38,上海曙光医院(西院),427,西医外科,Western Surgery
38,上海曙光医院(西院),428,精神心理科,Psychological Branch
38,上海曙光医院(西院),429,风湿科,Rheumatology
38,上海曙光医院(西院),430,生殖医学中心,Center for Reproductive Medicine
38,上海曙光医院(西院),431,神经外科,Neurosurgery
38,上海曙光医院(西院),432,胸外科,Thoracic Surgery
38,上海曙光医院(西院),1155,消化内科-胃窥镜室,Gastroenterology - gastroscope room
39,上海瑞金医院,433,儿内科,Child medicine
39,上海瑞金医院,434,肝胆外科,Hepatobiliary Surgery
39,上海瑞金医院,435,内分泌科,Endocrinology
39,上海瑞金医院,436,神经内科,Department of Neurology
39,上海瑞金医院,437,普通内科,Normal internal medicine
39,上海瑞金医院,438,烧伤整形科,Burns and Plastic Surgery
39,上海瑞金医院,439,呼吸内科,Respiratory Medicine
39,上海瑞金医院,440,消化内科,Gastroenterology
39,上海瑞金医院,441,防保科,Fang Baoke
39,上海瑞金医院,442,泌尿外科,Urology
39,上海瑞金医院,443,普通外科,Normal Surgery
39,上海瑞金医院,444,妇产科,Obstetrics and Gynecology
39,上海瑞金医院,445,胸外科,Thoracic Surgery
39,上海瑞金医院,446,耳鼻咽喉科,"Ear, nose and throat"
39,上海瑞金医院,447,心血管内科,Department of Cardiology
39,上海瑞金医院,448,感染科,Infectious Diseases
39,上海瑞金医院,449,神经外科,Neurosurgery
39,上海瑞金医院,450,骨科,Orthopedics
39,上海瑞金医院,451,急诊科,Emergency Department
39,上海瑞金医院,452,麻醉科,Anesthesiology
39,上海瑞金医院,453,肾内科,Nephrology
39,上海瑞金医院,454,高血压科,Hypertension Division
39,上海瑞金医院,455,心脏外科,Cardiac Surgery
39,上海瑞金医院,456,皮肤科,Dermatology
39,上海瑞金医院,457,心理科,Psychologist
39,上海瑞金医院,458,伤科,Traumatology
39,上海瑞金医院,459,口腔科,Dentistry
39,上海瑞金医院,460,眼科,Ophthalmology
39,上海瑞金医院,461,骨髓细胞室,Bone marrow cell compartment
39,上海瑞金医院,462,儿外科,Children Surgery
39,上海瑞金医院,463,功能神经外科中心,Functional neurosurgery center
39,上海瑞金医院,464,生殖中心,Reproductive Center
39,上海瑞金医院,465,高血压研究所,Hypertension Institute
39,上海瑞金医院,466,ICU,ICU
39,上海瑞金医院,467,成人心脏科,Adult cardiology
39,上海瑞金医院,468,门诊肾脏,Outpatient kidney
39,上海瑞金医院,469,门诊肿瘤放化疗,Outpatient cancer chemotherapy
39,上海瑞金医院,470,门诊灼伤整形,Outpatient orthopedic burns
39,上海瑞金医院,471,伤骨科研究所,Institute of Traumatology and Orthopaedics
39,上海瑞金医院,472,微创外科,Minimally Invasive Surgery
39,上海瑞金医院,473,急诊创伤科,Emergency Trauma
39,上海瑞金医院,474,急诊内科,Emergency medicine
39,上海瑞金医院,475,肝移植科,Liver Transplantation
39,上海瑞金医院,476,糖尿病中心,Diabetes Center
39,上海瑞金医院,477,透析室,Dialysis room
39,上海瑞金医院,478,疼痛科门诊,Pain Clinic
39,上海瑞金医院,479,门诊手术室,Outpatient operating room
39,上海瑞金医院,480,门诊办公室,Outpatient office
39,上海瑞金医院,481,乳腺外科,Breast Surgery
39,上海瑞金医院,1156,儿内科-儿内科门诊,Children Medicine - children medical clinic
39,上海瑞金医院,1157,内分泌科-专家门诊,Endocrinology - expert patient
39,上海瑞金医院,1158,内分泌科-研究所,Endocrinology - Institute
39,上海瑞金医院,1159,呼吸内科-ICU,Respiratory Medicine -ICU
39,上海瑞金医院,1161,泌尿外科-肾移植科,Urology - Kidney Transplantation
39,上海瑞金医院,1162,普通外科-肿瘤放化疗科,"General Surgery - Oncology,"
39,上海瑞金医院,1163,普通外科-肝移植3科,General Surgery - Liver transplantation 3 families
39,上海瑞金医院,1164,普通外科-肝移植1科,General Surgery - Division of liver transplantation
39,上海瑞金医院,1165,普通外科-乳腺疾病中心,General Surgery - Breast Disease Center
39,上海瑞金医院,1166,普通外科-1病区,General surgery ward -1
39,上海瑞金医院,1167,普通外科-2病区,General surgery ward -2
39,上海瑞金医院,1168,普通外科-肛肠科,General Surgery - Anorectal
39,上海瑞金医院,1169,普通外科-微创外科3病区,General Surgery - Minimally Invasive Surgery Ward 3
39,上海瑞金医院,1170,普通外科-微创外科5病区,"General Surgery - Minimally Invasive Surgery, Ward 5"
39,上海瑞金医院,1171,普通外科-微创外科6病区,General Surgery - Minimally Invasive Surgery Ward 6
39,上海瑞金医院,1172,普通外科-3病区,General surgery ward -3
39,上海瑞金医院,1173,普通外科-SICU,General Surgery -SICU
39,上海瑞金医院,1174,普通外科-创伤外科,General Surgery - Trauma Surgery
39,上海瑞金医院,1175,普通外科-4病区,General surgery ward -4
39,上海瑞金医院,1176,普通外科-8病区,General surgery ward -8
39,上海瑞金医院,1177,妇产科-妇科门诊,Obstetrics - Gynecology Clinic
39,上海瑞金医院,1178,妇产科-计划生育门诊,Obstetrics - family planning clinics
39,上海瑞金医院,1179,妇产科-妇科分部,Obstetrics - Gynecology Division
39,上海瑞金医院,1180,妇产科-生殖中心,Obstetrics and Gynecology - Reproductive Center
39,上海瑞金医院,1181,心血管内科-2楼,-2 Floor of Cardiology
39,上海瑞金医院,1182,心血管内科-5楼,-5 Floor of Cardiology
39,上海瑞金医院,1183,心血管内科-CCU,Cardiovascular medicine -CCU
39,上海瑞金医院,1184,心血管内科-导管室,Cardiovascular medicine - the cath lab
39,上海瑞金医院,1185,心血管内科-心电图室,Department of Cardiology - ECG room
39,上海瑞金医院,1186,神经外科-1病区,-1 Neurosurgery ward
39,上海瑞金医院,1187,神经外科-2病区,Neurosurgery ward -2
39,上海瑞金医院,1192,肾内科-血透室,Nephrology - Hemodialysis Room
39,上海瑞金医院,2924,生殖中心-男科,Reproductive Center - Andrology
39,上海瑞金医院,4693,内分泌科,Endocrinology
39,上海瑞金医院,4694,呼吸科,Respiratory Diseases
39,上海瑞金医院,4695,普内科,General internal medicine
39,上海瑞金医院,4696,普外科,General Surgery
39,上海瑞金医院,4697,神经内科,Department of Neurology
39,上海瑞金医院,4698,肾内科,Nephrology
39,上海瑞金医院,4699,骨科,Orthopedics
39,上海瑞金医院,4701,神经外科,Neurosurgery
39,上海瑞金医院,3998,体检服务,Medical services
39,上海瑞金医院,4692,心内科,Cardiology
39,上海瑞金医院,4700,妇产科,Obstetrics and Gynecology
40,上海市卢湾区中心医院,1544,神经内科,Department of Neurology
40,上海市卢湾区中心医院,1545,内分泌科,Endocrinology
40,上海市卢湾区中心医院,1546,皮肤科,Dermatology
40,上海市卢湾区中心医院,1547,心血管内科,Department of Cardiology
40,上海市卢湾区中心医院,1548,胃镜室,Endoscopy room
40,上海市卢湾区中心医院,1549,普通外科,Normal Surgery
40,上海市卢湾区中心医院,1550,泌尿外科,Urology
40,上海市卢湾区中心医院,1551,消化内科,Gastroenterology
40,上海市卢湾区中心医院,1552,耳鼻喉科,Otolaryngology
40,上海市卢湾区中心医院,1553,急诊科,Emergency Department
40,上海市卢湾区中心医院,1554,儿科,Pediatrics
40,上海市卢湾区中心医院,1555,呼吸内科,Respiratory Medicine
40,上海市卢湾区中心医院,1556,骨科,Orthopedics
40,上海市卢湾区中心医院,1557,妇科,Department of gynecology
40,上海市卢湾区中心医院,1558,口腔科,Dentistry
40,上海市卢湾区中心医院,1559,普通内科,Normal internal medicine
40,上海市卢湾区中心医院,1560,眼科,Ophthalmology
40,上海市卢湾区中心医院,1561,麻醉科,Anesthesiology
40,上海市卢湾区中心医院,1562,内科,Internal medicine
40,上海市卢湾区中心医院,1563,妇产科,Obstetrics and Gynecology
41,上海瑞金医院(远洋分院),2241,普通外科,Normal Surgery
41,上海瑞金医院(远洋分院),2242,麻醉科,Anesthesiology
41,上海瑞金医院(远洋分院),2243,普通内科,Normal internal medicine
41,上海瑞金医院(远洋分院),2244,内分泌科,Endocrinology
41,上海瑞金医院(远洋分院),2245,门诊部,Clinic
41,上海瑞金医院(远洋分院),2246,体检部,Medical department
41,上海瑞金医院(远洋分院),2247,心内科,Cardiology
41,上海瑞金医院(远洋分院),2248,外科,Surgical
41,上海瑞金医院(远洋分院),2249,泌尿外科,Urology
42,闵行区中心医院,2250,麻醉科,Anesthesiology
42,闵行区中心医院,2251,普通外科,Normal Surgery
42,闵行区中心医院,2252,眼科,Ophthalmology
42,闵行区中心医院,2253,神经外科,Neurosurgery
42,闵行区中心医院,2254,耳鼻喉科,Otolaryngology
42,闵行区中心医院,2255,呼吸内科,Respiratory Medicine
42,闵行区中心医院,2256,骨科,Orthopedics
42,闵行区中心医院,2257,泌尿外科,Urology
42,闵行区中心医院,2258,内分泌科,Endocrinology
42,闵行区中心医院,2259,消化内科,Gastroenterology
42,闵行区中心医院,2260,心内科,Cardiology
42,闵行区中心医院,2261,口腔科,Dentistry
42,闵行区中心医院,2262,肾内科,Nephrology
42,闵行区中心医院,2263,儿保科,Child protection
42,闵行区中心医院,2264,儿科,Pediatrics
42,闵行区中心医院,2265,神经内科,Department of Neurology
42,闵行区中心医院,2266,急诊科,Emergency Department
42,闵行区中心医院,2267,皮肤科,Dermatology
42,闵行区中心医院,2268,感染科,Infectious Diseases
42,闵行区中心医院,2269,ICU,ICU
42,闵行区中心医院,2270,妇产科,Obstetrics and Gynecology
42,闵行区中心医院,2271,美容科,Cosmetology
42,闵行区中心医院,2272,发热门诊,Fever clinics
42,闵行区中心医院,2273,肛肠外科,Anorectal surgery
42,闵行区中心医院,2274,外1科,Surgical department unit 1
42,闵行区中心医院,2275,外科门诊,Outpatient Surgery
42,闵行区中心医院,2276,疼痛科,Pain
42,闵行区中心医院,3465,心内科-导管室,Cardiology - cath lab
42,闵行区中心医院,4083,妇产科-妇科,Obstetrics - Gynecology
42,闵行区中心医院,4084,妇产科-产科,Obstetrics and Gynecology - Obstetrics
42,闵行区中心医院,4085,妇产科-计划生育科,Obstetrics - Family Planning Branch
43,上海瑞金医院(徐汇分院),2938,妇产科,Obstetrics and Gynecology
46,上海市中山医院,482,急诊科,Emergency Department
46,上海市中山医院,483,肺科,Pulmonary Medicine
46,上海市中山医院,484,耳鼻喉科,Otolaryngology
46,上海市中山医院,485,外监,Surgical supervision
46,上海市中山医院,486,消化内科,Gastroenterology
46,上海市中山医院,487,内分泌科,Endocrinology
46,上海市中山医院,488,肝外科,Liver Surgery
46,上海市中山医院,489,神经外科,Neurosurgery
46,上海市中山医院,490,心血管内科,Department of Cardiology
46,上海市中山医院,491,医学心理科,Medical Psychology Division
46,上海市中山医院,492,风湿科,Rheumatology
46,上海市中山医院,493,神经内科,Department of Neurology
46,上海市中山医院,494,妇产科,Obstetrics and Gynecology
46,上海市中山医院,495,泌尿外科,Urology
46,上海市中山医院,496,普通外科,Normal Surgery
46,上海市中山医院,497,胸外科,Thoracic Surgery
46,上海市中山医院,498,呼吸内科,Respiratory Medicine
46,上海市中山医院,499,麻醉科,Anesthesiology
46,上海市中山医院,500,肾内科,Nephrology
46,上海市中山医院,501,口腔科,Dentistry
46,上海市中山医院,502,骨科,Orthopedics
46,上海市中山医院,503,眼科,Ophthalmology
46,上海市中山医院,504,心外科,Cardiac Surgery
46,上海市中山医院,505,皮肤科,Dermatology
46,上海市中山医院,506,血管外科,Vascular Surgery
46,上海市中山医院,507,全科医学科,General Medicine
46,上海市中山医院,508,肝肿瘤内科,Liver oncology
46,上海市中山医院,509,肝炎所,The hepatitis
46,上海市中山医院,510,高干肺科病房,Senior cadres of the pulmonary ward
46,上海市中山医院,511,专家门诊,Expert patient
46,上海市中山医院,512,内科教研室,Department of Internal Medicine
46,上海市中山医院,513,肺功能室,Pulmonary function room
46,上海市中山医院,514,肝移植科,Liver Transplantation
46,上海市中山医院,515,精神科,Psychiatric
46,上海市中山医院,516,肝肿瘤外科,Liver tumor surgery
46,上海市中山医院,517,肿瘤介入科,Cancer Interventional Radiology
46,上海市中山医院,518,内科,Internal medicine
46,上海市中山医院,519,肝胆外科,Hepatobiliary Surgery
46,上海市中山医院,520,肿瘤内科,Oncology
46,上海市中山医院,521,ICU,ICU
46,上海市中山医院,522,感染科,Infectious Diseases
46,上海市中山医院,1214,急诊科-留观室,Emergency Department - observing room
46,上海市中山医院,1215,肝外科-16病房,Liver surgical ward -16
46,上海市中山医院,1216,肝外科-17病房,Liver surgical ward -17
46,上海市中山医院,1217,肝外科-18病房,Liver surgical ward -18
46,上海市中山医院,1218,心血管内科-30病房,Cardiovascular medicine ward -30
46,上海市中山医院,1219,心血管内科-23病房,Cardiovascular medicine ward -23
46,上海市中山医院,1220,心血管内科-19病房,Cardiovascular medicine ward -19
46,上海市中山医院,1221,泌尿外科-3病房,Urology ward -3
46,上海市中山医院,1222,泌尿外科-6病房,-6 Urology ward
46,上海市中山医院,1223,普通外科-9病区,General surgery ward -9
46,上海市中山医院,1224,普通外科-10病区,General surgery ward -10
46,上海市中山医院,1225,普通外科-11病区,General surgery ward -11
46,上海市中山医院,1226,普通外科-12病区,General surgery ward -12
46,上海市中山医院,1227,胸外科-14病区,Thoracic surgery ward -14
46,上海市中山医院,1228,胸外科-15病区,Thoracic surgery ward -15
46,上海市中山医院,1229,呼吸内科-61病区,Respiratory medicine ward -61
46,上海市中山医院,1230,呼吸内科-29病区,Respiratory medicine ward -29
46,上海市中山医院,1231,肾内科-血透室,Nephrology - Hemodialysis Room
46,上海市中山医院,1421,骨科-7楼,Orthopaedic -7 House
46,上海市中山医院,1422,骨科-8楼,Orthopaedic -8 F
46,上海市中山医院,1423,骨科-急诊,Orthopedics - Emergency
46,上海市中山医院,1430,心外科-31病房,-31 Cardiac surgery ward
46,上海市中山医院,1431,心外科-32病房,-32 Cardiac surgery ward
47,中山医院(延安西路分部),1441,化疗科,Chemotherapy
47,中山医院(延安西路分部),1442,普通外科,Normal Surgery
47,中山医院(延安西路分部),1443,胸外科,Thoracic Surgery
47,中山医院(延安西路分部),1444,介入科,invasive technology department
47,中山医院(延安西路分部),1445,儿科,Pediatrics
47,中山医院(延安西路分部),1446,神经内科,Department of Neurology
47,中山医院(延安西路分部),1447,肺肿瘤,Lung cancer
47,中山医院(延安西路分部),1448,肾内科,Nephrology
47,中山医院(延安西路分部),1449,风湿科,Rheumatology
47,中山医院(延安西路分部),1450,妇科,Department of gynecology
47,中山医院(延安西路分部),1451,口腔科,Dentistry
47,中山医院(延安西路分部),1452,内科,Internal medicine
47,中山医院(延安西路分部),1453,麻醉科,Anesthesiology
47,中山医院(延安西路分部),1454,眼科,Ophthalmology
47,中山医院(延安西路分部),1455,肿瘤科,Oncology
47,中山医院(延安西路分部),1456,消化内科,Gastroenterology
47,中山医院(延安西路分部),1457,内分泌科,Endocrinology
47,中山医院(延安西路分部),1458,骨科,Orthopedics
47,中山医院(延安西路分部),1459,泌尿外科,Urology
47,中山医院(延安西路分部),1460,肝肿瘤,Liver Cancer
47,中山医院(延安西路分部),1461,体检中心,Medical center
47,中山医院(延安西路分部),1462,呼吸内科,Respiratory Medicine
47,中山医院(延安西路分部),1463,重症医学科,Critical Care Medicine
47,中山医院(延安西路分部),1464,专家门诊,Expert patient
47,中山医院(延安西路分部),2913,普通外科-8楼,General Surgery -8 F
47,中山医院(延安西路分部),3520,肿瘤科-11楼,Oncology -11 F
48,上海市青浦区中心医院,1473,心血管内科,Department of Cardiology
48,上海市青浦区中心医院,1474,呼吸内科,Respiratory Medicine
48,上海市青浦区中心医院,1475,内溃镜室,In the collapse of the mirror room
48,上海市青浦区中心医院,1476,肿瘤科,Oncology
48,上海市青浦区中心医院,1477,儿科,Pediatrics
48,上海市青浦区中心医院,1478,血管外科,Vascular Surgery
48,上海市青浦区中心医院,1479,消化内科,Gastroenterology
48,上海市青浦区中心医院,1480,肾内科,Nephrology
48,上海市青浦区中心医院,1481,妇产科,Obstetrics and Gynecology
48,上海市青浦区中心医院,1482,急诊科,Emergency Department
48,上海市青浦区中心医院,1483,内分泌科,Endocrinology
48,上海市青浦区中心医院,1484,骨科,Orthopedics
48,上海市青浦区中心医院,1485,普通外科,Normal Surgery
48,上海市青浦区中心医院,1486,皮肤科,Dermatology
48,上海市青浦区中心医院,1487,神经外科,Neurosurgery
48,上海市青浦区中心医院,1488,麻醉科,Anesthesiology
48,上海市青浦区中心医院,1489,神经内科,Department of Neurology
48,上海市青浦区中心医院,1490,眼科,Ophthalmology
48,上海市青浦区中心医院,1491,耳鼻喉科,Otolaryngology
48,上海市青浦区中心医院,1492,内科,Internal medicine
48,上海市青浦区中心医院,1493,ICU,ICU
48,上海市青浦区中心医院,1494,泌尿外科,Urology
48,上海市青浦区中心医院,1495,传染科,Department of Infectious Diseases
48,上海市青浦区中心医院,1496,产科,Obstetrics
48,上海市青浦区中心医院,1497,妇科,Department of gynecology
48,上海市青浦区中心医院,3521,肾内科-血透室,Nephrology - Hemodialysis Room
48,上海市青浦区中心医院,3522,普通外科-1科,Division of General Surgery -1
48,上海市青浦区中心医院,3523,普通外科-2科,Division of General Surgery -2
48,上海市青浦区中心医院,3524,普通外科-3科,Division of General Surgery -3
50,华山医院,523,胸外科,Thoracic Surgery
50,华山医院,524,肝病科 中心,Liver disease center
50,华山医院,525,耳鼻喉科,Otolaryngology
50,华山医院,526,普通内科,Normal internal medicine
50,华山医院,527,感染科,Infectious Diseases
50,华山医院,528,神经内科,Department of Neurology
50,华山医院,529,消化内科,Gastroenterology
50,华山医院,530,重症监护室,ICU
50,华山医院,531,肾内科,Nephrology
50,华山医院,532,眼科,Ophthalmology
50,华山医院,533,心内科,Cardiology
50,华山医院,534,呼吸内科,Respiratory Medicine
50,华山医院,535,普通外科,Normal Surgery
50,华山医院,536,内分泌科,Endocrinology
50,华山医院,537,麻醉科,Anesthesiology
50,华山医院,538,泌尿科,Urology
50,华山医院,539,神经外科,Neurosurgery
50,华山医院,540,肿瘤科,Oncology
50,华山医院,541,风湿科,Rheumatology
50,华山医院,542,口腔科,Dentistry
50,华山医院,543,皮肤科,Dermatology
50,华山医院,544,骨科,Orthopedics
50,华山医院,545,手外科,Hand Surgery
50,华山医院,546,妇产科,Obstetrics and Gynecology
50,华山医院,547,颌面外科,Maxillofacial Surgery
50,华山医院,548,急诊科,Emergency Department
50,华山医院,549,体检中心,Medical center
50,华山医院,550,心理门诊,Psychological clinic
50,华山医院,551,PET中心,PET Center
50,华山医院,552,高等病房,Higher ward
50,华山医院,553,伽玛刀中心,Gamma Knife Center
50,华山医院,554,营养室,Nutritional room
50,华山医院,555,血管外科,Vascular Surgery
50,华山医院,556,神经病学研究所,Institute of Neurology
50,华山医院,557,精神医学科,Psychiatry Branch
50,华山医院,558,眼病中心,Eye center
50,华山医院,559,免疫组,Immunohistochemistry
50,华山医院,560,心超室,Echocardiography room
50,华山医院,561,7楼特需门诊,7th floor special needs patient
50,华山医院,562,创伤科,Trauma
50,华山医院,563,胰腺外科,Pancreatic Surgery
50,华山医院,564,上海华山医院激光美容中心,Shanghai Huashan Hospital Laser Center
50,华山医院,565,生殖中心,Reproductive Center
50,华山医院,566,美容激光科,Cosmetic laser Branch
50,华山医院,1244,神经内科-门诊,Neurology - Outpatient
50,华山医院,1245,神经内科-15病房,Neurology ward -15
50,华山医院,1246,神经内科-14病房,Neurology ward -14
50,华山医院,1247,普通外科-肝移植中心,General Surgery - Liver Transplant Center
50,华山医院,1248,普通外科-37病区,General surgery ward -37
50,华山医院,1249,普通外科-6病区,General surgery ward -6
50,华山医院,1250,普通外科-36病区,General surgery ward -36
50,华山医院,1251,神经外科-3楼,Neurosurgery -3 floor
50,华山医院,1252,神经外科-4楼,Neurosurgery -4 F
50,华山医院,1471,皮肤科-真菌室,Dermatology - fungi Room
50,华山医院,2935,高等病房-21病区,Higher ward -21 Ward
50,华山医院,2936,高等病房-22病区,Higher ward -22 Ward
50,华山医院,2937,高等病房-23病区,Higher ward -23 Ward
51,上海华山医院(东院),2944,神经外科,Neurosurgery
51,上海华山医院(东院),2945,肿瘤科,Oncology
51,上海华山医院(东院),2946,内分泌科,Endocrinology
52,上海市闸北区彭浦永和地段医院,3115,普通内科,Normal internal medicine
52,上海市闸北区彭浦永和地段医院,3116,内分泌科,Endocrinology
52,上海市闸北区彭浦永和地段医院,3117,神经内科,Department of Neurology
52,上海市闸北区彭浦永和地段医院,3118,门诊外科,Outpatient Surgery
52,上海市闸北区彭浦永和地段医院,3119,眼科,Ophthalmology
52,上海市闸北区彭浦永和地段医院,3885,普通内科-2病区,General medical ward -2
52,上海市闸北区彭浦永和地段医院,3886,普通内科-3病区,General medical ward -3
52,上海市闸北区彭浦永和地段医院,3887,普通内科-门诊,General Internal Medicine - Outpatient
53,上海华山医院(宝山分院),3120,理疗科,Physiotherapy
53,上海华山医院(宝山分院),3121,脑外科,Brain Surgery
53,上海华山医院(宝山分院),3122,神经内科,Department of Neurology
53,上海华山医院(宝山分院),3123,骨科,Orthopedics
53,上海华山医院(宝山分院),3124,泌尿外科,Urology
53,上海华山医院(宝山分院),3125,口腔科,Dentistry
53,上海华山医院(宝山分院),3126,儿科,Pediatrics
53,上海华山医院(宝山分院),3127,呼吸科,Respiratory Diseases
53,上海华山医院(宝山分院),3128,门诊办公室,Outpatient office
53,上海华山医院(宝山分院),3129,肾内科,Nephrology
53,上海华山医院(宝山分院),3130,耳鼻喉科,Otolaryngology
53,上海华山医院(宝山分院),3131,心血管内科,Department of Cardiology
53,上海华山医院(宝山分院),3132,急诊科,Emergency Department
53,上海华山医院(宝山分院),3133,急诊外科,Emergency Surgery
53,上海华山医院(宝山分院),3134,皮肤科,Dermatology
53,上海华山医院(宝山分院),3135,妇科,Department of gynecology
53,上海华山医院(宝山分院),3136,消化肿瘤科,Digestive oncology
53,上海华山医院(宝山分院),3137,麻醉科,Anesthesiology
53,上海华山医院(宝山分院),3138,眼科,Ophthalmology
53,上海华山医院(宝山分院),3139,普通内科,Normal internal medicine
53,上海华山医院(宝山分院),3140,内分泌科,Endocrinology
53,上海华山医院(宝山分院),3141,普通外科,Normal Surgery
53,上海华山医院(宝山分院),3142,ICU,ICU
53,上海华山医院(宝山分院),3143,消化内科,Gastroenterology
53,上海华山医院(宝山分院),3533,普通外科-1科,Division of General Surgery -1
53,上海华山医院(宝山分院),3534,普通外科-2科,Division of General Surgery -2
54,上海市华顺医院,4002,骨科,Orthopedics
54,上海市华顺医院,4003,呼吸科,Respiratory Diseases
54,上海市华顺医院,4004,泌尿科,Urology
54,上海市华顺医院,4005,免疫组,Immunohistochemistry
54,上海市华顺医院,4006,内分泌科,Endocrinology
54,上海市华顺医院,4007,皮肤科,Dermatology
54,上海市华顺医院,4008,普通内科,Normal internal medicine
54,上海市华顺医院,4009,神经内科,Department of Neurology
54,上海市华顺医院,4010,神经外科,Neurosurgery
54,上海市华顺医院,4011,肾内科,Nephrology
54,上海市华顺医院,4012,手外科,Hand Surgery
54,上海市华顺医院,4013,产科,Obstetrics
54,上海市华顺医院,4014,心血管内科,Department of Cardiology
54,上海市华顺医院,4015,消化内科,Gastroenterology
54,上海市华顺医院,4016,心超室,Echocardiography room
54,上海市华顺医院,4017,心内科,Cardiology
54,上海市华顺医院,4018,血管外科,Vascular Surgery
54,上海市华顺医院,4019,五官科,ENT
54,上海市华顺医院,4020,妇科,Department of gynecology
54,上海市华顺医院,4021,胸外科,Thoracic Surgery
54,上海市华顺医院,4022,传染科,Department of Infectious Diseases
54,上海市华顺医院,4023,眼科,Ophthalmology
54,上海市华顺医院,4024,外科,Surgical
54,上海市华顺医院,4025,风湿科,Rheumatology
55,华山医院(北院),4768,内分泌科,Endocrinology
55,华山医院(北院),4769,心内科,Cardiology
55,华山医院(北院),4770,重症监护室,ICU
56,上海华东医院(市府大厦门诊部),1114,内科,Internal medicine
56,上海华东医院(市府大厦门诊部),1115,普外科,General Surgery
57,上海华东医院,567,心血管内科,Department of Cardiology
57,上海华东医院,568,肾内科,Nephrology
57,上海华东医院,569,普通内科,Normal internal medicine
57,上海华东医院,570,呼吸内科,Respiratory Medicine
57,上海华东医院,571,消化内镜室,Digestive endoscopy room
57,上海华东医院,572,心胸外科,Cardiothoracic Surgery
57,上海华东医院,573,急诊科,Emergency Department
57,上海华东医院,574,消化内科,Gastroenterology
57,上海华东医院,575,泌尿外科,Urology
57,上海华东医院,576,内分泌科,Endocrinology
57,上海华东医院,577,耳鼻喉科,Otolaryngology
57,上海华东医院,578,神经内科,Department of Neurology
57,上海华东医院,579,体检中心,Medical center
57,上海华东医院,580,普通外科,Normal Surgery
57,上海华东医院,581,重症监护,Intensive Care
57,上海华东医院,582,麻醉科,Anesthesiology
57,上海华东医院,583,骨科,Orthopedics
57,上海华东医院,584,血管外科,Vascular Surgery
57,上海华东医院,585,骨质疏松科,Osteoporosis Sonko
57,上海华东医院,586,综合病房,Comprehensive Ward
57,上海华东医院,587,营养科,Nutrition
57,上海华东医院,588,神经外科,Neurosurgery
57,上海华东医院,589,肝炎科,Hepatitis Branch
57,上海华东医院,590,眼科,Ophthalmology
57,上海华东医院,591,皮肤科,Dermatology
57,上海华东医院,592,妇科,Department of gynecology
57,上海华东医院,593,口腔科,Dentistry
57,上海华东医院,594,伤外科,Surgical wounds
